product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
logo cotton boyshort,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-100,Calvin Klein,Panties,Calvin Klein US,a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.,NULL,NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l","s,m,l",BLACK
logo cotton boyshort,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-100,Calvin Klein,Panties,Calvin Klein US,a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.,NULL,NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l","s,m,l",GREY
logo cotton boyshort,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-boyshort-51701064-100,Calvin Klein,Panties,Calvin Klein US,a soft cotton boyshort featuring an elasticized logo waistband and full cotton gusset.,NULL,NULL,"[""cotton boyshort panty"",""elasticized logo waistband"",""full cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% spandex"",""imported""]","s,m,l","s,m,l",WHITE
cotton modal short sleeve top,$42.00 ,$42.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/cotton-modal-short-sleeve-top-54015253-100,Calvin Klein,Sleepwear,Calvin Klein US,soft modal stretch fabric in a lightweight short sleeve style for lounging.,NULL,NULL,"[""short sleeve top"",""scoopneck"",""logo on seam"",""tonal topstitching"",""seaming details"",""machine wash"",""93% modal 7% elastane"",""imported""]","s,m,l",m,DESSERT SUNSET
cotton modal short sleeve top,$42.00 ,$39.50 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/cotton-modal-short-sleeve-top-54015253-100,Calvin Klein,Sleepwear,Calvin Klein US,soft modal stretch fabric in a lightweight short sleeve style for lounging.,NULL,NULL,"[""short sleeve top"",""scoopneck"",""logo on seam"",""tonal topstitching"",""seaming details"",""machine wash"",""93% modal 7% elastane"",""imported""]","s,m,l","s,m,l",WHITE
cotton modal short sleeve top,$42.00 ,$24.99 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/cotton-modal-short-sleeve-top-54015253-100,Calvin Klein,Sleepwear,Calvin Klein US,soft modal stretch fabric in a lightweight short sleeve style for lounging.,NULL,NULL,"[""short sleeve top"",""scoopneck"",""logo on seam"",""tonal topstitching"",""seaming details"",""machine wash"",""93% modal 7% elastane"",""imported""]","s,m,l","s,m,l",BLACK
logo cotton bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-bikini-51011618-001,Calvin Klein,Panties,Calvin Klein US,the logo cotton bikini features an elasticized logo waistband and full cotton gusset.,NULL,NULL,"[""soft bikini panty"",""elasticized logo waistband"",""full cotton gusset"",""full rear coverage"",""machine wash"",""90% cotton 10% elastane"",""imported""]","s,m,l","s,m,l",BLACK
logo cotton bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-bikini-51011618-001,Calvin Klein,Panties,Calvin Klein US,the logo cotton bikini features an elasticized logo waistband and full cotton gusset.,NULL,NULL,"[""soft bikini panty"",""elasticized logo waistband"",""full cotton gusset"",""full rear coverage"",""machine wash"",""90% cotton 10% elastane"",""imported""]","s,m,l","m,l",WHITE
2 pack liner socks,$12.00 ,$12.00 ,http://www.calvinklein.us/en/womens-clothing/intimates-womens-socks/2-pack-liner-socks-38010530-100,Calvin Klein,Socks,Calvin Klein US,soft liner socks in a 2-pack featuring a no-show style and elasticized edges for a better fit.,NULL,NULL,"[""cotton stretch liner socks"",""no-show style"",""elasticized edges"",""machine wash"",""93% cotton 7% spandex"",""imported""]","xs-s,m-l","xs-s,m-l",BLACK
2 pack liner socks,$12.00 ,$12.00 ,http://www.calvinklein.us/en/womens-clothing/intimates-womens-socks/2-pack-liner-socks-38010530-100,Calvin Klein,Socks,Calvin Klein US,soft liner socks in a 2-pack featuring a no-show style and elasticized edges for a better fit.,NULL,NULL,"[""cotton stretch liner socks"",""no-show style"",""elasticized edges"",""machine wash"",""93% cotton 7% spandex"",""imported""]","xs-s,m-l","xs-s,m-l",WHITE
sheer marquisette unlined demi bra,$36.00 ,$36.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680-672,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","30B,30C,30D,30DD,32A,32B,32C,32D,34A,34B,34C,36A,36B,36C,36D",BLACK
sheer marquisette unlined demi bra,$36.00 ,$36.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680-672,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","30C,30D,30DD,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,38B",BARE
sheer marquisette unlined demi bra,$36.00 ,$36.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680-672,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32A,32C,32D,34B,34C,36A,36B,36D,38B,38C",SULTRY
sheer marquisette unlined demi bra,$36.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680-672,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32D,34C,38B",TRANSPARENT FLORAL
sheer marquisette unlined demi bra,$36.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680-672,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","30B,30C,30D,30DD,32B,32C,32D,34A,34B,34C,36A,36B,38B",NIMSAY
woven viscose abstract print pajama pants,$42.00 ,$42.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/woven-viscose-abstract-print-pajama-pants-54011614-460,Calvin Klein,Sleepwear,Calvin Klein US,these woven viscose pajama pants feature an abstract print and drawstring closure.,NULL,NULL,"[""abstract print pajama pants"",""drawstring closure"",""lightweight"",""machine wash"",""100% rayon"",""imported""]","s,m,l","s,m,l",DELICATE SKIN
woven viscose abstract print pajama pants,$42.00 ,$42.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/woven-viscose-abstract-print-pajama-pants-54011614-460,Calvin Klein,Sleepwear,Calvin Klein US,these woven viscose pajama pants feature an abstract print and drawstring closure.,NULL,NULL,"[""abstract print pajama pants"",""drawstring closure"",""lightweight"",""machine wash"",""100% rayon"",""imported""]","s,m,l","s,m,l",MIDNIGHT BLUE
woven viscose abstract print pajama pants,$42.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/woven-viscose-abstract-print-pajama-pants-54011614-460,Calvin Klein,Sleepwear,Calvin Klein US,these woven viscose pajama pants feature an abstract print and drawstring closure.,NULL,NULL,"[""abstract print pajama pants"",""drawstring closure"",""lightweight"",""machine wash"",""100% rayon"",""imported""]","s,m,l",m,WOVEN LOGO
sheer marquisette lace bodysuit,$58.00 ,$29.99 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/sheer-marquisette-lace-bodysuit-54011843,Calvin Klein,Sleepwear,Calvin Klein US,"a bodysuit featuring supersoft lightweight sheer, modern swing lace trim and full coverage reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette lace bodysuit"",""supersoft lightweight sheer"",""modern swing lace trim"",""revisiting the original sheer marquisette logo"",""triangle bra design"",""adjustable cushioned straps"",""full coverage"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m",BLACK
modern cotton thong,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/modern-cotton-thong-51473786,Calvin Klein,Panties,Calvin Klein US,a modern cotton thong designed with an elasticized logo waistband and a tagless design.,NULL,NULL,"[""soft thong panty"",""elasticized logo waistband"",""cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",BLACK
modern cotton thong,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/modern-cotton-thong-51473786,Calvin Klein,Panties,Calvin Klein US,a modern cotton thong designed with an elasticized logo waistband and a tagless design.,NULL,NULL,"[""soft thong panty"",""elasticized logo waistband"",""cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l",GREY
modern cotton thong,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/modern-cotton-thong-51473786,Calvin Klein,Panties,Calvin Klein US,a modern cotton thong designed with an elasticized logo waistband and a tagless design.,NULL,NULL,"[""soft thong panty"",""elasticized logo waistband"",""cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l",WHITE
modern cotton thong,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/modern-cotton-thong-51473786,Calvin Klein,Panties,Calvin Klein US,a modern cotton thong designed with an elasticized logo waistband and a tagless design.,NULL,NULL,"[""soft thong panty"",""elasticized logo waistband"",""cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","s,m,l",BRONZE
modern cotton thong,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/modern-cotton-thong-51473786,Calvin Klein,Panties,Calvin Klein US,a modern cotton thong designed with an elasticized logo waistband and a tagless design.,NULL,NULL,"[""soft thong panty"",""elasticized logo waistband"",""cotton gusset"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","s,m,l",BARE
seamless bikini,$22.00 ,$22.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/seamless-bikini-51471569-597,Calvin Klein,Panties,Calvin Klein US,a contrast color logo bikini designed with stretch fabric and seamless technology for the ultimate in comfort and flexibility.,NULL,NULL,"[""soft bikini panty"",""stretch fabric + seamless technology"",""elasticized logo waistband"",""contrast color logo"",""full cotton gusset"",""full rear coverage"",""machine wash"",""85% nylon 3% polyester 12% elastane"",""imported""]","s,m,l","s,m,l",POLYMER BLUE
pure seamless bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-bikini-51463545,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and full rear coverage.,NULL,NULL,"[""seamless bikini panty"",""no-show fabric"",""contrast print logo on waistband"",""full rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",BLACK
pure seamless bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-bikini-51463545,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and full rear coverage.,NULL,NULL,"[""seamless bikini panty"",""no-show fabric"",""contrast print logo on waistband"",""full rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",WHITE
pure seamless bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-bikini-51463545,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and full rear coverage.,NULL,NULL,"[""seamless bikini panty"",""no-show fabric"",""contrast print logo on waistband"",""full rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",SPARROW
pure seamless bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-bikini-51463545,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and full rear coverage.,NULL,NULL,"[""seamless bikini panty"",""no-show fabric"",""contrast print logo on waistband"",""full rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",BARE
pure seamless bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-bikini-51463545,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and full rear coverage.,NULL,NULL,"[""seamless bikini panty"",""no-show fabric"",""contrast print logo on waistband"",""full rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l",s,SALVIA
pure seamless bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-bikini-51463545,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and full rear coverage.,NULL,NULL,"[""seamless bikini panty"",""no-show fabric"",""contrast print logo on waistband"",""full rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l",s,SALT LAKE
pure seamless bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-bikini-51463545,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and full rear coverage.,NULL,NULL,"[""seamless bikini panty"",""no-show fabric"",""contrast print logo on waistband"",""full rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m",SENSATION
logo cotton stretch bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-cotton-stretch-bikini-51703540-404,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,soft cotton stretch fabric with a metallic logo waistband in a full rear coverage style.,NULL,NULL,"[""cotton stretch bikini panty"",""metallic elasticized logo waistband"",""full rear coverage"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",BLACK
